timestep,1 veh – route0,1 veh – route1,1 veh – route2,10 veh – route0,10 veh – route1,10 veh – route2,20 veh – route0,20 veh – route1,20 veh – route2,50 veh – route0,50 veh – route1,50 veh – route2,70 veh – route0,70 veh – route1,70 veh – route2,80 veh – route0,80 veh – route1,80 veh – route2,100 veh – route0,100 veh – route1,100 veh – route2,150 veh – route0,150 veh – route1,150 veh – route2,180 veh – route0,180 veh – route1,180 veh – route2,200 veh – route0,200 veh – route1,200 veh – route2,220 veh – route0,220 veh – route1,220 veh – route2,230 veh – route0,230 veh – route1,230 veh – route2,240 veh – route0,240 veh – route1,240 veh – route2,250 veh – route0,250 veh – route1,250 veh – route2,300 veh – route0,300 veh – route1,300 veh – route2,400 veh – route0,400 veh – route1,400 veh – route2,500 veh – route0,500 veh – route1,500 veh – route2,600 veh – route0,600 veh – route1,600 veh – route2,700 veh – route0,700 veh – route1,700 veh – route2,800 veh – route0,800 veh – route1,800 veh – route2,900 veh – route0,900 veh – route1,900 veh – route2,1000 veh – route0,1000 veh – route1,1000 veh – route2,2000 veh – route0,2000 veh – route1,2000 veh – route2,5000 veh – route0,5000 veh – route1
1334,130.500000,214.500000,328.500000,211.770000,222.270000,329.880000,263.160000,241.420000,330.710000,550.290000,347.500000,333.700000,696.220000,428.180000,336.850000,699.850000,458.920000,337.050000,703.800000,538.050000,339.880000,712.770000,684.550000,355.160000,717.880000,724.980000,365.550000,721.220000,724.300000,373.430000,720.280000,727.190000,379.070000,720.830000,728.230000,390.410000,723.840000,729.660000,392.350000,721.980000,731.080000,403.460000,725.130000,733.270000,421.910000,727.510000,720.370000,467.510000,729.260000,722.310000,469.310000,725.690000,711.330000,501.430000,727.610000,708.670000,553.200000,727.930000,726.440000,552.000000,726.270000,718.260000,575.340000,722.540000,724.700000,569.390000,722.540000,724.700000,559.450000,,
1334,130.500000,214.500000,328.500000,211.770000,222.270000,329.880000,263.160000,241.420000,330.710000,550.290000,347.500000,333.700000,696.220000,428.180000,336.850000,699.850000,458.920000,337.050000,703.800000,538.050000,339.880000,712.770000,684.550000,355.160000,717.880000,724.980000,365.550000,721.220000,724.300000,373.430000,720.280000,727.190000,379.070000,720.830000,728.230000,390.410000,723.840000,729.660000,392.350000,721.980000,731.080000,403.460000,725.130000,733.270000,421.910000,727.510000,720.370000,467.510000,729.260000,722.310000,469.310000,725.690000,711.330000,501.430000,727.610000,708.670000,553.200000,727.930000,726.440000,552.000000,726.270000,718.260000,575.340000,722.540000,724.700000,569.390000,722.540000,724.700000,559.450000,,
1335,130.500000,214.500000,328.500000,211.770000,222.270000,329.880000,263.160000,241.420000,330.710000,550.290000,347.500000,333.700000,696.220000,428.180000,336.850000,699.850000,458.920000,337.050000,703.800000,538.050000,339.880000,712.770000,684.550000,355.160000,717.880000,724.980000,365.550000,721.220000,724.300000,373.430000,720.280000,727.190000,379.070000,720.830000,728.230000,390.410000,723.840000,729.660000,392.350000,721.980000,731.080000,403.460000,725.130000,733.270000,421.910000,727.510000,720.370000,467.510000,729.260000,722.310000,469.310000,725.690000,714.840000,501.430000,727.610000,708.670000,553.200000,727.930000,726.440000,552.000000,726.270000,718.260000,575.340000,722.540000,724.700000,569.390000,722.540000,724.700000,559.900000,,
1336,130.500000,214.500000,328.500000,211.770000,222.270000,329.880000,263.160000,241.420000,330.710000,550.290000,347.500000,333.700000,696.220000,428.180000,336.850000,699.850000,458.920000,337.050000,703.800000,538.050000,339.880000,712.770000,684.550000,355.160000,717.880000,724.980000,365.550000,721.220000,724.300000,373.430000,720.280000,727.190000,379.070000,720.830000,728.230000,390.410000,723.840000,729.660000,392.350000,721.980000,731.080000,403.460000,725.130000,733.270000,421.910000,727.510000,720.370000,467.510000,729.260000,722.310000,469.310000,725.690000,714.840000,501.430000,727.610000,708.670000,553.200000,727.930000,726.440000,552.000000,726.270000,718.260000,575.340000,722.540000,724.700000,569.390000,722.540000,724.700000,560.390000,,
1336,130.500000,214.500000,328.500000,211.770000,222.270000,329.880000,263.160000,241.420000,330.710000,550.290000,347.500000,333.700000,696.220000,428.180000,336.850000,699.850000,458.920000,337.050000,703.800000,538.050000,339.880000,712.770000,684.550000,355.160000,717.880000,724.980000,365.550000,721.220000,724.300000,373.430000,720.280000,727.190000,379.070000,720.830000,728.230000,390.410000,723.840000,729.660000,392.350000,721.980000,731.080000,403.460000,725.130000,733.270000,421.910000,727.510000,720.370000,467.510000,729.260000,722.310000,469.310000,725.690000,714.840000,501.430000,727.610000,708.670000,553.200000,727.930000,726.440000,552.000000,726.270000,718.260000,575.340000,722.540000,724.700000,569.390000,722.540000,724.700000,560.390000,,
1336,130.500000,214.500000,328.500000,211.770000,222.270000,329.880000,263.160000,241.420000,330.710000,550.290000,347.500000,333.700000,696.220000,428.180000,336.850000,699.850000,458.920000,337.050000,703.800000,538.050000,339.880000,712.770000,684.550000,355.160000,717.880000,724.980000,365.550000,721.220000,724.300000,373.430000,720.280000,727.190000,379.070000,720.830000,728.230000,390.410000,723.840000,729.660000,392.350000,721.980000,731.080000,403.460000,725.130000,733.270000,421.910000,727.510000,720.370000,467.510000,729.260000,722.310000,469.310000,725.690000,714.840000,501.430000,727.610000,708.670000,553.200000,727.930000,726.440000,552.000000,726.270000,718.260000,575.340000,722.540000,724.700000,569.390000,722.540000,724.700000,560.390000,,
1337,130.500000,214.500000,328.500000,211.770000,222.270000,329.880000,263.160000,241.420000,330.710000,550.290000,347.500000,333.700000,696.220000,428.180000,336.850000,699.850000,458.920000,337.050000,703.800000,538.050000,339.880000,712.770000,684.550000,355.160000,717.880000,724.980000,365.550000,721.220000,724.300000,373.430000,720.280000,727.190000,379.070000,720.830000,728.230000,390.410000,723.840000,729.660000,392.350000,721.980000,731.080000,403.460000,725.130000,733.270000,421.910000,727.510000,720.370000,467.510000,729.260000,722.310000,469.310000,725.690000,714.840000,501.430000,727.610000,708.670000,553.200000,727.930000,726.440000,552.000000,726.270000,718.260000,575.340000,722.540000,724.700000,569.390000,722.540000,724.700000,560.710000,,
1338,130.500000,214.500000,328.500000,211.770000,222.270000,329.880000,263.160000,241.420000,330.710000,550.290000,347.500000,333.700000,696.220000,428.180000,336.850000,699.850000,458.920000,337.050000,703.800000,538.050000,339.880000,712.770000,684.550000,355.160000,717.880000,724.980000,365.550000,721.220000,724.300000,373.430000,720.280000,730.370000,379.070000,720.830000,728.230000,390.410000,723.840000,729.660000,392.350000,721.980000,731.080000,403.460000,725.130000,733.270000,421.910000,727.510000,720.370000,467.510000,729.260000,722.310000,469.310000,725.690000,714.840000,501.430000,727.610000,708.670000,553.200000,727.930000,726.440000,552.000000,726.270000,718.260000,575.340000,722.540000,724.700000,569.390000,722.540000,724.700000,561.400000,,
1338,130.500000,214.500000,328.500000,211.770000,222.270000,329.880000,263.160000,241.420000,330.710000,550.290000,347.500000,333.700000,696.220000,428.180000,336.850000,699.850000,458.920000,337.050000,703.800000,538.050000,339.880000,712.770000,684.550000,355.160000,717.880000,724.980000,365.550000,721.220000,724.300000,373.430000,720.280000,730.370000,379.070000,720.830000,728.230000,390.410000,723.840000,729.660000,392.350000,721.980000,731.080000,403.460000,725.130000,733.270000,421.910000,727.510000,720.370000,467.510000,729.260000,722.310000,469.310000,725.690000,714.840000,501.430000,727.610000,708.670000,553.200000,727.930000,726.440000,552.000000,726.270000,718.260000,575.340000,722.540000,724.700000,569.390000,722.540000,724.700000,561.400000,,
1338,130.500000,214.500000,328.500000,211.770000,222.270000,329.880000,263.160000,241.420000,330.710000,550.290000,347.500000,333.700000,696.220000,428.180000,336.850000,699.850000,458.920000,337.050000,703.800000,538.050000,339.880000,712.770000,684.550000,355.160000,717.880000,724.980000,365.550000,721.220000,724.300000,373.430000,720.280000,730.370000,379.070000,720.830000,728.230000,390.410000,723.840000,729.660000,392.350000,721.980000,731.080000,403.460000,725.130000,733.270000,421.910000,727.510000,720.370000,467.510000,729.260000,722.310000,469.310000,725.690000,714.840000,501.430000,727.610000,708.670000,553.200000,727.930000,726.440000,552.000000,726.270000,718.260000,575.340000,722.540000,724.700000,569.390000,722.540000,724.700000,561.400000,,
1339,130.500000,214.500000,328.500000,211.770000,222.270000,329.880000,263.160000,241.420000,330.710000,550.290000,347.500000,333.700000,696.220000,428.180000,336.850000,699.850000,458.920000,337.050000,703.800000,538.050000,339.880000,712.770000,684.550000,355.160000,717.880000,724.980000,365.550000,721.220000,724.300000,373.430000,720.280000,730.370000,379.070000,720.830000,728.230000,390.410000,723.840000,729.660000,392.350000,721.980000,731.080000,403.460000,725.130000,733.270000,421.910000,727.510000,720.370000,467.510000,729.260000,722.310000,469.310000,725.690000,714.840000,501.430000,727.610000,708.670000,553.200000,727.930000,726.440000,552.000000,726.270000,718.260000,575.340000,722.540000,724.700000,569.390000,722.540000,724.700000,561.750000,,
1340,130.500000,214.500000,328.500000,211.770000,222.270000,329.880000,263.160000,241.420000,330.710000,550.290000,347.500000,333.700000,696.220000,428.180000,336.850000,699.850000,458.920000,337.050000,703.800000,538.050000,339.880000,712.770000,684.550000,355.160000,717.880000,728.430000,365.550000,721.220000,727.770000,373.430000,720.280000,730.370000,379.070000,720.830000,731.440000,390.410000,723.840000,732.830000,392.350000,721.980000,734.430000,403.460000,725.130000,736.540000,421.910000,727.510000,724.100000,467.510000,729.260000,725.100000,469.310000,725.690000,717.560000,501.430000,727.610000,708.670000,553.200000,727.930000,729.270000,552.000000,726.270000,718.260000,575.340000,722.540000,724.700000,569.390000,722.540000,724.700000,562.490000,,
1340,130.500000,214.500000,328.500000,211.770000,222.270000,329.880000,263.160000,241.420000,330.710000,550.290000,347.500000,333.700000,696.220000,428.180000,336.850000,699.850000,458.920000,337.050000,703.800000,538.050000,339.880000,712.770000,684.550000,355.160000,717.880000,728.430000,365.550000,721.220000,727.770000,373.430000,720.280000,730.370000,379.070000,720.830000,731.440000,390.410000,723.840000,732.830000,392.350000,721.980000,734.430000,403.460000,725.130000,736.540000,421.910000,727.510000,724.100000,467.510000,729.260000,725.100000,469.310000,725.690000,717.560000,501.430000,727.610000,708.670000,553.200000,727.930000,729.270000,552.000000,726.270000,718.260000,575.340000,722.540000,724.700000,569.390000,722.540000,724.700000,562.490000,,
1340,130.500000,214.500000,328.500000,211.770000,222.270000,329.880000,263.160000,241.420000,330.710000,550.290000,347.500000,333.700000,696.220000,428.180000,336.850000,699.850000,458.920000,337.050000,703.800000,538.050000,339.880000,712.770000,684.550000,355.160000,717.880000,728.430000,365.550000,721.220000,727.770000,373.430000,720.280000,730.370000,379.070000,720.830000,731.440000,390.410000,723.840000,732.830000,392.350000,721.980000,734.430000,403.460000,725.130000,736.540000,421.910000,727.510000,724.100000,467.510000,729.260000,725.100000,469.310000,725.690000,717.560000,501.430000,727.610000,708.670000,553.200000,727.930000,729.270000,552.000000,726.270000,718.260000,575.340000,722.540000,724.700000,569.390000,722.540000,724.700000,562.490000,,
1341,130.500000,214.500000,328.500000,211.770000,222.270000,329.880000,263.160000,241.420000,330.710000,550.290000,347.500000,333.700000,696.220000,428.180000,336.850000,699.850000,458.920000,337.050000,703.800000,538.050000,339.880000,712.770000,684.550000,355.160000,717.880000,728.430000,365.550000,721.220000,727.770000,373.430000,720.280000,730.370000,379.070000,720.830000,731.440000,390.410000,723.840000,732.830000,392.350000,721.980000,734.430000,403.460000,725.130000,736.540000,421.910000,727.510000,724.100000,467.510000,729.260000,725.100000,469.310000,725.690000,717.560000,501.430000,727.610000,708.670000,553.200000,727.930000,729.270000,552.000000,726.270000,718.260000,575.340000,722.540000,727.530000,569.390000,722.540000,727.530000,562.930000,,
1342,130.500000,214.500000,328.500000,211.770000,222.270000,329.880000,263.160000,241.420000,330.710000,550.290000,347.500000,333.700000,696.220000,428.180000,336.850000,699.850000,458.920000,337.050000,703.800000,538.050000,339.880000,712.770000,684.550000,355.160000,717.880000,728.430000,365.550000,721.220000,727.770000,373.430000,720.280000,730.370000,379.070000,720.830000,731.440000,390.410000,723.840000,732.830000,392.350000,721.980000,734.430000,403.460000,725.130000,736.540000,421.910000,727.510000,724.100000,467.510000,729.260000,725.100000,469.310000,725.690000,717.560000,501.430000,727.610000,711.390000,553.200000,727.930000,729.270000,552.000000,726.270000,721.040000,575.340000,722.540000,727.530000,569.390000,722.540000,727.530000,563.170000,,
1342,130.500000,214.500000,328.500000,211.770000,222.270000,329.880000,263.160000,241.420000,330.710000,550.290000,347.500000,333.700000,696.220000,428.180000,336.850000,699.850000,458.920000,337.050000,703.800000,538.050000,339.880000,712.770000,684.550000,355.160000,717.880000,728.430000,365.550000,721.220000,727.770000,373.430000,720.280000,730.370000,379.070000,720.830000,731.440000,390.410000,723.840000,732.830000,392.350000,721.980000,734.430000,403.460000,725.130000,736.540000,421.910000,727.510000,724.100000,467.510000,729.260000,725.100000,469.310000,725.690000,717.560000,501.430000,727.610000,711.390000,553.200000,727.930000,729.270000,552.000000,726.270000,721.040000,575.340000,722.540000,727.530000,569.390000,722.540000,727.530000,563.170000,,
1342,130.500000,214.500000,328.500000,211.770000,222.270000,329.880000,263.160000,241.420000,330.710000,550.290000,347.500000,333.700000,696.220000,428.180000,336.850000,699.850000,458.920000,337.050000,703.800000,538.050000,339.880000,712.770000,684.550000,355.160000,717.880000,728.430000,365.550000,721.220000,727.770000,373.430000,720.280000,730.370000,379.070000,720.830000,731.440000,390.410000,723.840000,732.830000,392.350000,721.980000,734.430000,403.460000,725.130000,736.540000,421.910000,727.510000,724.100000,467.510000,729.260000,725.100000,469.310000,725.690000,717.560000,501.430000,727.610000,711.390000,553.200000,727.930000,729.270000,552.000000,726.270000,721.040000,575.340000,722.540000,727.530000,569.390000,722.540000,727.530000,563.170000,,
1343,130.500000,214.500000,328.500000,211.770000,222.270000,329.880000,263.160000,241.420000,330.710000,550.290000,347.500000,333.700000,696.220000,428.180000,336.850000,699.850000,458.920000,337.050000,703.800000,538.050000,339.880000,712.770000,684.550000,355.160000,717.880000,728.430000,365.550000,721.220000,727.770000,373.430000,720.280000,730.370000,379.070000,720.830000,731.440000,390.410000,723.840000,732.830000,392.350000,721.980000,734.430000,403.460000,725.130000,736.540000,421.910000,727.510000,724.100000,467.510000,729.260000,725.100000,469.310000,725.690000,717.560000,501.430000,727.610000,711.390000,553.200000,727.930000,729.270000,552.000000,726.270000,721.040000,575.340000,722.540000,727.530000,569.390000,722.540000,727.530000,563.620000,,
1344,130.500000,214.500000,328.500000,211.770000,222.270000,329.880000,263.160000,241.420000,330.710000,550.290000,347.500000,333.700000,696.220000,428.180000,336.850000,699.850000,458.920000,337.050000,703.800000,538.050000,339.880000,712.770000,684.550000,355.160000,717.880000,728.430000,365.550000,721.220000,727.770000,373.430000,720.280000,730.370000,379.070000,720.830000,731.440000,390.410000,723.840000,732.830000,392.350000,721.980000,734.430000,403.460000,725.130000,736.540000,421.910000,727.510000,724.100000,467.510000,729.260000,725.100000,469.310000,725.690000,717.560000,501.430000,727.610000,711.390000,553.200000,727.930000,729.270000,552.000000,726.270000,721.040000,575.340000,722.540000,727.530000,569.390000,722.540000,727.530000,564.370000,,
1344,130.500000,214.500000,328.500000,211.770000,222.270000,329.880000,263.160000,241.420000,330.710000,550.290000,347.500000,333.700000,696.220000,428.180000,336.850000,699.850000,458.920000,337.050000,703.800000,538.050000,339.880000,712.770000,684.550000,355.160000,717.880000,728.430000,365.550000,721.220000,727.770000,373.430000,720.280000,730.370000,379.070000,720.830000,731.440000,390.410000,723.840000,732.830000,392.350000,721.980000,734.430000,403.460000,725.130000,736.540000,421.910000,727.510000,724.100000,467.510000,729.260000,725.100000,469.310000,725.690000,717.560000,501.430000,727.610000,711.390000,553.200000,727.930000,729.270000,552.000000,726.270000,721.040000,575.340000,722.540000,727.530000,569.390000,722.540000,727.530000,564.370000,,
1344,130.500000,214.500000,328.500000,211.770000,222.270000,329.880000,263.160000,241.420000,330.710000,550.290000,347.500000,333.700000,696.220000,428.180000,336.850000,699.850000,458.920000,337.050000,703.800000,538.050000,339.880000,712.770000,684.550000,355.160000,717.880000,728.430000,365.550000,721.220000,727.770000,373.430000,720.280000,730.370000,379.070000,720.830000,731.440000,390.410000,723.840000,732.830000,392.350000,721.980000,734.430000,403.460000,725.130000,736.540000,421.910000,727.510000,724.100000,467.510000,729.260000,725.100000,469.310000,725.690000,717.560000,501.430000,727.610000,711.390000,553.200000,727.930000,729.270000,552.000000,726.270000,721.040000,575.340000,722.540000,727.530000,569.390000,722.540000,727.530000,564.370000,,
1345,130.500000,214.500000,328.500000,211.770000,222.270000,329.880000,263.160000,241.420000,330.710000,550.290000,347.500000,333.700000,696.220000,428.180000,336.850000,699.850000,458.920000,337.050000,703.800000,538.050000,339.880000,712.770000,684.550000,355.160000,717.880000,728.430000,365.550000,721.220000,727.770000,373.430000,720.280000,730.370000,379.070000,720.830000,731.440000,390.410000,723.840000,732.830000,392.350000,721.980000,734.430000,403.460000,725.130000,736.540000,421.910000,727.510000,724.100000,467.510000,729.260000,725.100000,469.310000,725.690000,717.560000,501.430000,727.610000,711.390000,553.200000,727.930000,729.270000,552.000000,726.270000,721.040000,575.340000,722.540000,727.530000,569.390000,722.540000,727.530000,564.640000,,
1346,130.500000,214.500000,328.500000,211.770000,222.270000,329.880000,263.160000,241.420000,330.710000,550.290000,347.500000,333.700000,696.220000,428.180000,336.850000,699.850000,458.920000,337.050000,703.800000,538.050000,339.880000,712.770000,684.550000,355.160000,717.880000,731.870000,365.550000,721.220000,731.240000,373.430000,720.280000,730.370000,379.070000,720.830000,734.870000,390.410000,723.840000,736.290000,392.350000,721.980000,734.430000,403.460000,725.130000,736.540000,421.910000,727.510000,724.100000,467.510000,729.260000,725.100000,469.310000,725.690000,717.560000,501.430000,727.610000,711.390000,553.200000,727.930000,729.270000,552.000000,726.270000,721.040000,575.340000,722.540000,727.530000,569.390000,722.540000,727.530000,565.320000,,
1346,130.500000,214.500000,328.500000,211.770000,222.270000,329.880000,263.160000,241.420000,330.710000,550.290000,347.500000,333.700000,696.220000,428.180000,336.850000,699.850000,458.920000,337.050000,703.800000,538.050000,339.880000,712.770000,684.550000,355.160000,717.880000,731.870000,365.550000,721.220000,731.240000,373.430000,720.280000,730.370000,379.070000,720.830000,734.870000,390.410000,723.840000,736.290000,392.350000,721.980000,734.430000,403.460000,725.130000,736.540000,421.910000,727.510000,724.100000,467.510000,729.260000,725.100000,469.310000,725.690000,717.560000,501.430000,727.610000,711.390000,553.200000,727.930000,729.270000,552.000000,726.270000,721.040000,575.340000,722.540000,727.530000,569.390000,722.540000,727.530000,565.320000,,
1346,130.500000,214.500000,328.500000,211.770000,222.270000,329.880000,263.160000,241.420000,330.710000,550.290000,347.500000,333.700000,696.220000,428.180000,336.850000,699.850000,458.920000,337.050000,703.800000,538.050000,339.880000,712.770000,684.550000,355.160000,717.880000,731.870000,365.550000,721.220000,731.240000,373.430000,720.280000,730.370000,379.070000,720.830000,734.870000,390.410000,723.840000,736.290000,392.350000,721.980000,734.430000,403.460000,725.130000,736.540000,421.910000,727.510000,724.100000,467.510000,729.260000,725.100000,469.310000,725.690000,717.560000,501.430000,727.610000,711.390000,553.200000,727.930000,729.270000,552.000000,726.270000,721.040000,575.340000,722.540000,727.530000,569.390000,722.540000,727.530000,565.320000,,
1347,130.500000,214.500000,328.500000,211.770000,222.270000,329.880000,263.160000,241.420000,330.710000,550.290000,347.500000,333.700000,696.220000,428.180000,336.850000,699.850000,458.920000,337.050000,703.800000,538.050000,339.880000,712.770000,684.550000,355.160000,717.880000,731.870000,365.550000,721.220000,731.240000,373.430000,720.280000,730.370000,379.070000,720.830000,734.870000,390.410000,723.840000,736.290000,392.350000,721.980000,738.090000,403.460000,725.130000,736.540000,421.910000,727.510000,724.100000,467.510000,729.260000,725.100000,469.310000,725.690000,717.560000,501.430000,727.610000,711.390000,553.200000,727.930000,729.270000,552.000000,726.270000,721.040000,575.340000,722.540000,731.220000,569.390000,722.540000,731.220000,565.320000,,
1348,130.500000,214.500000,328.500000,211.770000,222.270000,329.880000,263.160000,241.420000,330.710000,550.290000,347.500000,333.700000,696.220000,428.180000,336.850000,699.850000,458.920000,337.050000,703.800000,538.050000,339.880000,712.770000,684.550000,355.160000,717.880000,731.870000,365.550000,721.220000,731.240000,373.430000,720.280000,733.890000,379.070000,720.830000,734.870000,390.410000,723.840000,736.290000,392.350000,721.980000,738.090000,403.460000,725.130000,740.120000,421.910000,727.510000,727.500000,467.510000,729.260000,728.430000,469.310000,725.690000,720.910000,501.430000,727.610000,715.150000,553.200000,727.930000,732.770000,552.000000,726.270000,724.750000,575.340000,722.540000,731.220000,569.390000,722.540000,731.220000,565.950000,,
1348,130.500000,214.500000,328.500000,211.770000,222.270000,329.880000,263.160000,241.420000,330.710000,550.290000,347.500000,333.700000,696.220000,428.180000,336.850000,699.850000,458.920000,337.050000,703.800000,538.050000,339.880000,712.770000,684.550000,355.160000,717.880000,731.870000,365.550000,721.220000,731.240000,373.430000,720.280000,733.890000,379.070000,720.830000,734.870000,390.410000,723.840000,736.290000,392.350000,721.980000,738.090000,403.460000,725.130000,740.120000,421.910000,727.510000,727.500000,467.510000,729.260000,728.430000,469.310000,725.690000,720.910000,501.430000,727.610000,715.150000,553.200000,727.930000,732.770000,552.000000,726.270000,724.750000,575.340000,722.540000,731.220000,569.390000,722.540000,731.220000,565.950000,,
1348,130.500000,214.500000,328.500000,211.770000,222.270000,329.880000,263.160000,241.420000,330.710000,550.290000,347.500000,333.700000,696.220000,428.180000,336.850000,699.850000,458.920000,337.050000,703.800000,538.050000,339.880000,712.770000,684.550000,355.160000,717.880000,731.870000,365.550000,721.220000,731.240000,373.430000,720.280000,733.890000,379.070000,720.830000,734.870000,390.410000,723.840000,736.290000,392.350000,721.980000,738.090000,403.460000,725.130000,740.120000,421.910000,727.510000,727.500000,467.510000,729.260000,728.430000,469.310000,725.690000,720.910000,501.430000,727.610000,715.150000,553.200000,727.930000,732.770000,552.000000,726.270000,724.750000,575.340000,722.540000,731.220000,569.390000,722.540000,731.220000,565.950000,,
1349,130.500000,214.500000,328.500000,211.770000,222.270000,329.880000,263.160000,241.420000,330.710000,550.290000,347.500000,333.700000,696.220000,428.180000,336.850000,699.850000,458.920000,337.050000,703.800000,538.050000,339.880000,712.770000,684.550000,355.160000,717.880000,731.870000,365.550000,721.220000,731.240000,373.430000,720.280000,733.890000,379.070000,720.830000,734.870000,390.410000,723.840000,736.290000,392.350000,721.980000,738.090000,403.460000,725.130000,740.120000,421.910000,727.510000,727.500000,467.510000,729.260000,728.430000,469.310000,725.690000,720.910000,501.430000,727.610000,715.150000,553.200000,727.930000,732.770000,552.000000,726.270000,724.750000,575.340000,722.540000,731.220000,569.390000,722.540000,731.220000,565.950000,,
1350,130.500000,214.500000,328.500000,211.770000,222.270000,329.880000,263.160000,241.420000,330.710000,550.290000,347.500000,333.700000,696.220000,428.180000,336.850000,699.850000,458.920000,337.050000,703.800000,538.050000,339.880000,712.770000,684.550000,355.160000,717.880000,731.870000,365.550000,721.220000,731.240000,373.430000,720.280000,733.890000,379.070000,720.830000,734.870000,390.410000,723.840000,736.290000,392.350000,721.980000,738.090000,403.460000,725.130000,740.120000,421.910000,727.510000,727.500000,467.510000,729.260000,728.430000,469.310000,725.690000,720.910000,501.430000,727.610000,715.150000,553.200000,727.930000,732.770000,552.000000,726.270000,724.750000,575.340000,722.540000,731.220000,569.390000,722.540000,731.220000,566.590000,,
1350,130.500000,214.500000,328.500000,211.770000,222.270000,329.880000,263.160000,241.420000,330.710000,550.290000,347.500000,333.700000,696.220000,428.180000,336.850000,699.850000,458.920000,337.050000,703.800000,538.050000,339.880000,712.770000,684.550000,355.160000,717.880000,731.870000,365.550000,721.220000,731.240000,373.430000,720.280000,733.890000,379.070000,720.830000,734.870000,390.410000,723.840000,736.290000,392.350000,721.980000,738.090000,403.460000,725.130000,740.120000,421.910000,727.510000,727.500000,467.510000,729.260000,728.430000,469.310000,725.690000,720.910000,501.430000,727.610000,715.150000,553.200000,727.930000,732.770000,552.000000,726.270000,724.750000,575.340000,722.540000,731.220000,569.390000,722.540000,731.220000,566.590000,,
1350,130.500000,214.500000,328.500000,211.770000,222.270000,329.880000,263.160000,241.420000,330.710000,550.290000,347.500000,333.700000,696.220000,428.180000,336.850000,699.850000,458.920000,337.050000,703.800000,538.050000,339.880000,712.770000,684.550000,355.160000,717.880000,731.870000,365.550000,721.220000,731.240000,373.430000,720.280000,733.890000,379.070000,720.830000,734.870000,390.410000,723.840000,736.290000,392.350000,721.980000,738.090000,403.460000,725.130000,740.120000,421.910000,727.510000,727.500000,467.510000,729.260000,728.430000,469.310000,725.690000,720.910000,501.430000,727.610000,715.150000,553.200000,727.930000,732.770000,552.000000,726.270000,724.750000,575.340000,722.540000,731.220000,569.390000,722.540000,731.220000,566.590000,,
1351,130.500000,214.500000,328.500000,211.770000,222.270000,329.880000,263.160000,241.420000,330.710000,550.290000,347.500000,333.700000,696.220000,428.180000,336.850000,699.850000,458.920000,337.050000,703.800000,538.050000,339.880000,712.770000,684.550000,355.160000,717.880000,731.870000,365.550000,721.220000,731.240000,373.430000,720.280000,733.890000,379.070000,720.830000,734.870000,390.410000,723.840000,736.290000,392.350000,721.980000,738.090000,403.460000,725.130000,740.120000,421.910000,727.510000,727.500000,467.510000,729.260000,728.430000,469.310000,725.690000,720.910000,501.430000,727.610000,715.150000,553.200000,727.930000,732.770000,552.000000,726.270000,724.750000,575.340000,722.540000,731.220000,569.390000,722.540000,731.220000,566.450000,,
1352,130.500000,214.500000,328.500000,211.770000,222.270000,329.880000,263.160000,241.420000,330.710000,550.290000,347.500000,333.700000,696.220000,428.180000,336.850000,699.850000,458.920000,337.050000,703.800000,538.050000,339.880000,712.770000,684.550000,355.160000,717.880000,731.870000,365.550000,721.220000,731.240000,373.430000,720.280000,733.890000,379.070000,720.830000,734.870000,390.410000,723.840000,736.290000,392.350000,721.980000,738.090000,403.460000,725.130000,740.120000,421.910000,727.510000,727.500000,467.510000,729.260000,728.430000,469.310000,725.690000,720.910000,501.430000,727.610000,715.150000,553.200000,727.930000,732.770000,552.000000,726.270000,724.750000,575.340000,722.540000,731.220000,569.390000,722.540000,731.220000,566.310000,,
1352,130.500000,214.500000,328.500000,211.770000,222.270000,329.880000,263.160000,241.420000,330.710000,550.290000,347.500000,333.700000,696.220000,428.180000,336.850000,699.850000,458.920000,337.050000,703.800000,538.050000,339.880000,712.770000,684.550000,355.160000,717.880000,731.870000,365.550000,721.220000,731.240000,373.430000,720.280000,733.890000,379.070000,720.830000,734.870000,390.410000,723.840000,736.290000,392.350000,721.980000,738.090000,403.460000,725.130000,740.120000,421.910000,727.510000,727.500000,467.510000,729.260000,728.430000,469.310000,725.690000,720.910000,501.430000,727.610000,715.150000,553.200000,727.930000,732.770000,552.000000,726.270000,724.750000,575.340000,722.540000,731.220000,569.390000,722.540000,731.220000,566.310000,,
1352,130.500000,214.500000,328.500000,211.770000,222.270000,329.880000,263.160000,241.420000,330.710000,550.290000,347.500000,333.700000,696.220000,428.180000,336.850000,699.850000,458.920000,337.050000,703.800000,538.050000,339.880000,712.770000,684.550000,355.160000,717.880000,731.870000,365.550000,721.220000,731.240000,373.430000,720.280000,733.890000,379.070000,720.830000,734.870000,390.410000,723.840000,736.290000,392.350000,721.980000,738.090000,403.460000,725.130000,740.120000,421.910000,727.510000,727.500000,467.510000,729.260000,728.430000,469.310000,725.690000,720.910000,501.430000,727.610000,715.150000,553.200000,727.930000,732.770000,552.000000,726.270000,724.750000,575.340000,722.540000,731.220000,569.390000,722.540000,731.220000,566.310000,,
